t,u,y
2.62000000,0.67933273,366.42858887
2.64000000,0.67933273,366.42858887
2.66000000,0.67933273,347.14288330
2.68000000,0.67933273,347.14288330
2.70000000,0.67933273,340.71432495
2.72000000,0.67933273,340.71432495
2.74000000,0.67933273,340.71432495
2.76000000,0.67933273,334.28573608
2.78000000,0.67933273,327.85717773
2.80000000,0.67933273,327.85717773
2.82000000,0.67933273,334.28573608
2.84000000,0.67933273,321.42858887
2.86000000,0.67933273,321.42858887
2.88000000,0.67933273,321.42858887
2.90000000,0.67933273,321.42858887
2.92000000,0.67933273,321.42858887
2.94000000,0.67933273,315.00003052
2.96000000,0.67933273,315.00003052
2.98000000,0.67933273,308.57144165
3.00000000,0.67933273,315.00003052
3.02000000,0.67933273,308.57144165
3.04000000,0.89712590,308.57144165
3.06000000,0.89712590,308.57144165
3.08000000,0.89712590,321.42858887
3.10000000,0.89712590,327.85717773
3.12000000,0.89712590,334.28573608
3.14000000,0.89712590,340.71432495
3.16000000,0.89712590,353.57144165
3.18000000,0.89712590,353.57144165
3.20000000,0.67933273,360.00003052
3.22000000,0.67933273,360.00003052
3.24000000,0.67933273,353.57144165
3.26000000,0.67933273,347.14288330
3.28000000,0.67933273,340.71432495
3.30000000,0.67933273,340.71432495
3.32000000,0.67933273,334.28573608
3.34000000,0.67933273,334.28573608
3.36000000,0.67933273,327.85717773
3.38000000,0.67933273,327.85717773
3.40000000,0.67933273,327.85717773
3.42000000,0.67933273,321.42858887
3.44000000,0.67933273,321.42858887
3.46000000,0.67933273,315.00003052
3.48000000,0.67933273,315.00003052
3.50000000,0.67933273,321.42858887
3.52000000,0.89712590,308.57144165
3.54000000,0.89712590,321.42858887
3.56000000,0.89712590,321.42858887
3.58000000,0.89712590,334.28573608
3.60000000,0.89712590,340.71432495
3.62000000,0.89712590,353.57144165
3.64000000,0.89712590,347.14288330
3.66000000,0.89712590,360.00003052
3.68000000,0.89712590,360.00003052
3.70000000,0.89712590,360.00003052
3.72000000,0.89712590,366.42858887
3.74000000,0.89712590,366.42858887
3.76000000,0.89712590,372.85717773
3.78000000,0.89712590,372.85717773
3.80000000,0.89712590,372.85717773
3.82000000,0.89712590,372.85717773
3.84000000,0.89712590,379.28573608
3.86000000,0.89712590,379.28573608
3.88000000,0.89712590,372.85717773
3.90000000,0.89712590,379.28573608
3.92000000,0.89712590,379.28573608
3.94000000,0.89712590,379.28573608
3.96000000,0.89712590,379.28573608
3.98000000,0.89712590,379.28573608
4.00000000,0.67933273,379.28573608
4.02000000,0.67933273,372.85717773
4.04000000,0.67933273,366.42858887
4.06000000,0.67933273,360.00003052
4.08000000,0.67933273,347.14288330
4.10000000,0.67933273,340.71432495
4.12000000,0.67933273,340.71432495
4.14000000,0.67933273,334.28573608
4.16000000,0.89712590,327.85717773
4.18000000,0.89712590,327.85717773
4.20000000,0.89712590,334.28573608
4.22000000,0.89712590,340.71432495
4.24000000,0.89712590,347.14288330
4.26000000,0.89712590,353.57144165
4.28000000,0.89712590,360.00003052
4.30000000,0.89712590,360.00003052
4.32000000,0.89712590,360.00003052
4.34000000,0.89712590,372.85717773
4.36000000,0.89712590,366.42858887
4.38000000,0.89712590,372.85717773
4.40000000,0.89712590,372.85717773
4.42000000,0.89712590,379.28573608
4.44000000,0.89712590,372.85717773
4.46000000,0.89712590,385.71432495
4.48000000,0.67933273,379.28573608
4.50000000,0.67933273,379.28573608
4.52000000,0.67933273,372.85717773
4.54000000,0.67933273,360.00003052
4.56000000,0.67933273,360.00003052
4.58000000,0.67933273,353.57144165
4.60000000,0.67933273,347.14288330
4.62000000,0.67933273,340.71432495
4.64000000,0.67933273,334.28573608
4.66000000,0.67933273,334.28573608
4.68000000,0.67933273,334.28573608
4.70000000,0.67933273,327.85717773
4.72000000,0.67933273,321.42858887
4.74000000,0.67933273,321.42858887
4.76000000,0.67933273,315.00003052
4.78000000,0.67933273,315.00003052
4.80000000,0.89712590,315.00003052
4.82000000,0.89712590,308.57144165
4.84000000,0.89712590,321.42858887
4.86000000,0.89712590,334.28573608
4.88000000,0.89712590,334.28573608
4.90000000,0.89712590,347.14288330
4.92000000,0.89712590,347.14288330
4.94000000,0.89712590,347.14288330
4.96000000,0.67933273,360.00003052
4.98000000,0.67933273,360.00003052
5.00000000,0.67933273,347.14288330
5.02000000,0.67933273,347.14288330
5.04000000,0.67933273,340.71432495
5.06000000,0.67933273,334.28573608
5.08000000,0.67933273,327.85717773
5.10000000,0.67933273,334.28573608
5.12000000,0.89712590,321.42858887
5.14000000,0.89712590,334.28573608
5.16000000,0.89712590,334.28573608
5.18000000,0.89712590,340.71432495
5.20000000,0.89712590,353.57144165
5.22000000,0.89712590,347.14288330
5.24000000,0.89712590,360.00003052
5.26000000,0.89712590,366.42858887
5.28000000,0.67933273,366.42858887
5.30000000,0.67933273,366.42858887
5.32000000,0.67933273,360.00003052
5.34000000,0.67933273,360.00003052
5.36000000,0.67933273,353.57144165
5.38000000,0.67933273,340.71432495
5.40000000,0.67933273,347.14288330
5.42000000,0.67933273,340.71432495
5.44000000,0.89712590,334.28573608
5.46000000,0.89712590,334.28573608
5.48000000,0.89712590,347.14288330
5.50000000,0.89712590,347.14288330
5.52000000,0.89712590,360.00003052
5.54000000,0.89712590,360.00003052
5.56000000,0.89712590,366.42858887
5.58000000,0.89712590,366.42858887
5.60000000,0.89712590,372.85717773
5.62000000,0.89712590,372.85717773
5.64000000,0.89712590,379.28573608
5.66000000,0.89712590,372.85717773
5.68000000,0.89712590,379.28573608
5.70000000,0.89712590,379.28573608
5.72000000,0.89712590,379.28573608
5.74000000,0.89712590,379.28573608
5.76000000,0.89712590,379.28573608
5.78000000,0.89712590,385.71432495
5.80000000,0.89712590,379.28573608
5.82000000,0.89712590,385.71432495
5.84000000,0.89712590,379.28573608
5.86000000,0.89712590,385.71432495
5.88000000,0.89712590,385.71432495
5.90000000,0.89712590,385.71432495
5.92000000,0.67933273,385.71432495
5.94000000,0.67933273,379.28573608
5.96000000,0.67933273,372.85717773
5.98000000,0.67933273,366.42858887
6.00000000,0.67933273,360.00003052
6.02000000,0.67933273,347.14288330
6.04000000,0.67933273,347.14288330
6.06000000,0.67933273,340.71432495
6.08000000,0.89712590,340.71432495
6.10000000,0.89712590,334.28573608
6.12000000,0.89712590,340.71432495
6.14000000,0.89712590,347.14288330
6.16000000,0.89712590,353.57144165
6.18000000,0.89712590,360.00003052
6.20000000,0.89712590,360.00003052
6.22000000,0.89712590,366.42858887
6.24000000,0.89712590,366.42858887
6.26000000,0.89712590,372.85717773
6.28000000,0.89712590,372.85717773
6.30000000,0.89712590,372.85717773
6.32000000,0.89712590,372.85717773
6.34000000,0.89712590,379.28573608
6.36000000,0.89712590,379.28573608
6.38000000,0.89712590,385.71432495
6.40000000,0.89712590,385.71432495
6.42000000,0.89712590,379.28573608
6.44000000,0.89712590,385.71432495
6.46000000,0.89712590,385.71432495
6.48000000,0.89712590,392.14288330
6.50000000,0.89712590,385.71432495
6.52000000,0.89712590,385.71432495
6.54000000,0.89712590,385.71432495
6.56000000,0.89712590,385.71432495
6.58000000,0.89712590,385.71432495
6.60000000,0.89712590,385.71432495
6.62000000,0.89712590,385.71432495
6.64000000,0.89712590,385.71432495
6.66000000,0.89712590,385.71432495
6.68000000,0.89712590,392.14288330
6.70000000,0.89712590,385.71432495
6.72000000,0.67933273,392.14288330
6.74000000,0.67933273,385.71432495
6.76000000,0.67933273,379.28573608
6.78000000,0.67933273,366.42858887
6.80000000,0.67933273,360.00003052
6.82000000,0.67933273,360.00003052
6.84000000,0.67933273,347.14288330
6.86000000,0.67933273,347.14288330
6.88000000,0.89712590,340.71432495
6.90000000,0.89712590,340.71432495
6.92000000,0.89712590,347.14288330
6.94000000,0.89712590,360.00003052
6.96000000,0.89712590,360.00003052
6.98000000,0.89712590,360.00003052
7.00000000,0.89712590,366.42858887
7.02000000,0.89712590,372.85717773
7.04000000,0.67933273,372.85717773
7.06000000,0.67933273,366.42858887
7.08000000,0.67933273,366.42858887
7.10000000,0.67933273,353.57144165
7.12000000,0.67933273,347.14288330
7.14000000,0.67933273,347.14288330
7.16000000,0.67933273,340.71432495
7.18000000,0.67933273,334.28573608
7.20000000,0.89712590,334.28573608
7.22000000,0.89712590,334.28573608
7.24000000,0.89712590,340.71432495
7.26000000,0.89712590,347.14288330
7.28000000,0.89712590,360.00003052
7.30000000,0.89712590,360.00003052
7.32000000,0.89712590,360.00003052
7.34000000,0.89712590,366.42858887
7.36000000,0.67933273,366.42858887
7.38000000,0.67933273,372.85717773
7.40000000,0.67933273,360.00003052
7.42000000,0.67933273,360.00003052
7.44000000,0.67933273,347.14288330
7.46000000,0.67933273,347.14288330
7.48000000,0.67933273,340.71432495
7.50000000,0.67933273,340.71432495
7.52000000,0.67933273,334.28573608
7.54000000,0.67933273,327.85717773
7.56000000,0.67933273,327.85717773
7.58000000,0.67933273,327.85717773
7.60000000,0.67933273,321.42858887
7.62000000,0.67933273,321.42858887
7.64000000,0.67933273,321.42858887
7.66000000,0.67933273,321.42858887
7.68000000,0.67933273,315.00003052
7.70000000,0.67933273,315.00003052
7.72000000,0.67933273,308.57144165
7.74000000,0.67933273,308.57144165
7.76000000,0.67933273,308.57144165
7.78000000,0.67933273,308.57144165
7.80000000,0.67933273,302.14288330
7.82000000,0.67933273,302.14288330
7.84000000,0.89712590,302.14288330
7.86000000,0.89712590,308.57144165
7.88000000,0.89712590,315.00003052
7.90000000,0.89712590,321.42858887
7.92000000,0.89712590,334.28573608
7.94000000,0.89712590,340.71432495
7.96000000,0.89712590,340.71432495
7.98000000,0.89712590,353.57144165
8.00000000,0.89712590,353.57144165
8.02000000,0.89712590,360.00003052
8.04000000,0.89712590,360.00003052
8.06000000,0.89712590,366.42858887
8.08000000,0.89712590,366.42858887
8.10000000,0.89712590,372.85717773
8.12000000,0.89712590,372.85717773
8.14000000,0.89712590,379.28573608
8.16000000,0.89712590,379.28573608
8.18000000,0.89712590,379.28573608
8.20000000,0.89712590,379.28573608
8.22000000,0.89712590,385.71432495
8.24000000,0.89712590,385.71432495
8.26000000,0.89712590,385.71432495
8.28000000,0.89712590,385.71432495
8.30000000,0.89712590,392.14288330
8.32000000,0.89712590,385.71432495
8.34000000,0.89712590,385.71432495
8.36000000,0.89712590,392.14288330
8.38000000,0.89712590,392.14288330
8.40000000,0.89712590,385.71432495
8.42000000,0.89712590,392.14288330
8.44000000,0.89712590,392.14288330
8.46000000,0.89712590,385.71432495
8.48000000,0.67933273,392.14288330
8.50000000,0.67933273,385.71432495
8.52000000,0.67933273,372.85717773
8.54000000,0.67933273,372.85717773
8.56000000,0.67933273,360.00003052
8.58000000,0.67933273,360.00003052
8.60000000,0.67933273,347.14288330
8.62000000,0.67933273,347.14288330
8.64000000,0.89712590,334.28573608
8.66000000,0.89712590,347.14288330
8.68000000,0.89712590,347.14288330
8.70000000,0.89712590,347.14288330
8.72000000,0.89712590,360.00003052
8.74000000,0.89712590,360.00003052
8.76000000,0.89712590,360.00003052
8.78000000,0.89712590,372.85717773
8.80000000,0.67933273,366.42858887
8.82000000,0.67933273,366.42858887
8.84000000,0.67933273,366.42858887
8.86000000,0.67933273,353.57144165
8.88000000,0.67933273,347.14288330
8.90000000,0.67933273,340.71432495
8.92000000,0.67933273,340.71432495
8.94000000,0.67933273,340.71432495
8.96000000,0.67933273,334.28573608
8.98000000,0.67933273,327.85717773
9.00000000,0.67933273,327.85717773
9.02000000,0.67933273,327.85717773
9.04000000,0.67933273,321.42858887
9.06000000,0.67933273,321.42858887
9.08000000,0.67933273,315.00003052
9.10000000,0.67933273,315.00003052
9.12000000,0.89712590,315.00003052
9.14000000,0.89712590,321.42858887
9.16000000,0.89712590,327.85717773
9.18000000,0.89712590,334.28573608
9.20000000,0.89712590,340.71432495
9.22000000,0.89712590,353.57144165
9.24000000,0.89712590,353.57144165
9.26000000,0.89712590,360.00003052
9.28000000,0.67933273,366.42858887
9.30000000,0.67933273,366.42858887
9.32000000,0.67933273,353.57144165
9.34000000,0.67933273,353.57144165
9.36000000,0.67933273,353.57144165
9.38000000,0.67933273,347.14288330
9.40000000,0.67933273,347.14288330
9.42000000,0.67933273,340.71432495
9.44000000,0.89712590,334.28573608
9.46000000,0.89712590,340.71432495
9.48000000,0.89712590,347.14288330
9.50000000,0.89712590,353.57144165
9.52000000,0.89712590,360.00003052
9.54000000,0.89712590,360.00003052
9.56000000,0.89712590,372.85717773
9.58000000,0.89712590,366.42858887
9.60000000,0.67933273,372.85717773
9.62000000,0.67933273,366.42858887
9.64000000,0.67933273,360.00003052
9.66000000,0.67933273,353.57144165
9.68000000,0.67933273,353.57144165
9.70000000,0.67933273,347.14288330
9.72000000,0.67933273,340.71432495
9.74000000,0.67933273,334.28573608
9.76000000,0.89712590,334.28573608
9.78000000,0.89712590,327.85717773
9.80000000,0.89712590,340.71432495
9.82000000,0.89712590,347.14288330
9.84000000,0.89712590,347.14288330
9.86000000,0.89712590,360.00003052
9.88000000,0.89712590,360.00003052
9.90000000,0.89712590,366.42858887
9.92000000,0.67933273,366.42858887
9.94000000,0.67933273,372.85717773
9.96000000,0.67933273,360.00003052
9.98000000,0.67933273,353.57144165
10.00000000,0.67933273,353.57144165
10.02000000,0.67933273,340.71432495
10.04000000,0.67933273,340.71432495
10.06000000,0.67933273,340.71432495
10.08000000,0.67933273,334.28573608
10.10000000,0.67933273,327.85717773
10.12000000,0.67933273,327.85717773
10.14000000,0.67933273,321.42858887
10.16000000,0.67933273,321.42858887
10.18000000,0.67933273,321.42858887
10.20000000,0.67933273,315.00003052
10.22000000,0.67933273,315.00003052
10.24000000,0.67933273,308.57144165
10.26000000,0.67933273,308.57144165
10.28000000,0.67933273,308.57144165
10.30000000,0.67933273,308.57144165
10.32000000,0.67933273,308.57144165
10.34000000,0.67933273,308.57144165
10.36000000,0.67933273,302.14288330
10.38000000,0.67933273,302.14288330
10.40000000,0.67933273,308.57144165
10.42000000,0.67933273,302.14288330
10.44000000,0.67933273,308.57144165
10.46000000,0.67933273,302.14288330
10.48000000,0.67933273,302.14288330
10.50000000,0.67933273,302.14288330
10.52000000,0.67933273,295.71432495
10.54000000,0.67933273,295.71432495
10.56000000,0.67933273,295.71432495
10.58000000,0.67933273,302.14288330
10.60000000,0.67933273,295.71432495
10.62000000,0.67933273,295.71432495
10.64000000,0.67933273,295.71432495
10.66000000,0.67933273,302.14288330
10.68000000,0.67933273,302.14288330
10.70000000,0.67933273,302.14288330
10.72000000,0.89712590,302.14288330
10.74000000,0.89712590,308.57144165
10.76000000,0.89712590,308.57144165
10.78000000,0.89712590,327.85717773
10.80000000,0.89712590,334.28573608
10.82000000,0.89712590,340.71432495
10.84000000,0.89712590,347.14288330
10.86000000,0.89712590,347.14288330
10.88000000,0.67933273,353.57144165
10.90000000,0.67933273,353.57144165
10.92000000,0.67933273,353.57144165
10.94000000,0.67933273,340.71432495
10.96000000,0.67933273,347.14288330
10.98000000,0.67933273,334.28573608
11.00000000,0.67933273,334.28573608
11.02000000,0.67933273,327.85717773
11.04000000,0.89712590,327.85717773
11.06000000,0.89712590,321.42858887
11.08000000,0.89712590,340.71432495
11.10000000,0.89712590,340.71432495
11.12000000,0.89712590,347.14288330
11.14000000,0.89712590,360.00003052
11.16000000,0.89712590,360.00003052
11.18000000,0.89712590,360.00003052
11.20000000,0.89712590,372.85717773
11.22000000,0.89712590,372.85717773
11.24000000,0.89712590,372.85717773
11.26000000,0.89712590,379.28573608
11.28000000,0.89712590,379.28573608
11.30000000,0.89712590,379.28573608
11.32000000,0.89712590,385.71432495
11.34000000,0.89712590,379.28573608
11.36000000,0.89712590,385.71432495
11.38000000,0.89712590,385.71432495
11.40000000,0.89712590,385.71432495
11.42000000,0.89712590,385.71432495
11.44000000,0.89712590,385.71432495
11.46000000,0.89712590,385.71432495
11.48000000,0.89712590,385.71432495
11.50000000,0.89712590,392.14288330
11.52000000,0.89712590,385.71432495
11.54000000,0.89712590,392.14288330
11.56000000,0.89712590,385.71432495
11.58000000,0.89712590,392.14288330
11.60000000,0.89712590,392.14288330
11.62000000,0.89712590,392.14288330
11.64000000,0.89712590,392.14288330
11.66000000,0.89712590,392.14288330
11.68000000,0.89712590,392.14288330
11.70000000,0.89712590,392.14288330
11.72000000,0.89712590,392.14288330
11.74000000,0.89712590,392.14288330
11.76000000,0.89712590,392.14288330
11.78000000,0.89712590,392.14288330
11.80000000,0.89712590,392.14288330
11.82000000,0.89712590,398.57144165
11.84000000,0.89712590,392.14288330
11.86000000,0.89712590,392.14288330
11.88000000,0.89712590,398.57144165
11.90000000,0.89712590,392.14288330
11.92000000,0.89712590,392.14288330
11.94000000,0.89712590,398.57144165
11.96000000,0.89712590,398.57144165
11.98000000,0.89712590,392.14288330
12.00000000,0.89712590,392.14288330
12.02000000,0.89712590,392.14288330
12.04000000,0.89712590,392.14288330
12.06000000,0.89712590,392.14288330
12.08000000,0.89712590,392.14288330
12.10000000,0.89712590,398.57144165
12.12000000,0.89712590,392.14288330
12.14000000,0.89712590,392.14288330
12.16000000,0.89712590,398.57144165
12.18000000,0.89712590,392.14288330
12.20000000,0.89712590,392.14288330
12.22000000,0.89712590,392.14288330
12.24000000,0.89712590,392.14288330
12.26000000,0.89712590,392.14288330
12.28000000,0.89712590,398.57144165
12.30000000,0.89712590,385.71432495
12.32000000,0.67933273,398.57144165
12.34000000,0.67933273,385.71432495
12.36000000,0.67933273,385.71432495
12.38000000,0.67933273,372.85717773
12.40000000,0.67933273,360.00003052
12.42000000,0.67933273,360.00003052
12.44000000,0.67933273,353.57144165
12.46000000,0.67933273,347.14288330
12.48000000,0.89712590,340.71432495
12.50000000,0.89712590,340.71432495
12.52000000,0.89712590,353.57144165
12.54000000,0.89712590,353.57144165
12.56000000,0.89712590,360.00003052
12.58000000,0.89712590,360.00003052
12.60000000,0.89712590,366.42858887
12.62000000,0.89712590,366.42858887
12.64000000,0.67933273,372.85717773
12.66000000,0.67933273,366.42858887
12.68000000,0.67933273,360.00003052
12.70000000,0.67933273,353.57144165
12.72000000,0.67933273,347.14288330
12.74000000,0.67933273,340.71432495
12.76000000,0.67933273,340.71432495
12.78000000,0.67933273,334.28573608
12.80000000,0.89712590,327.85717773
12.82000000,0.89712590,334.28573608
12.84000000,0.89712590,334.28573608
12.86000000,0.89712590,340.71432495
12.88000000,0.89712590,347.14288330
12.90000000,0.89712590,353.57144165
12.92000000,0.89712590,360.00003052
12.94000000,0.89712590,360.00003052
12.96000000,0.67933273,366.42858887
12.98000000,0.67933273,366.42858887
13.00000000,0.67933273,353.57144165
13.02000000,0.67933273,353.57144165
13.04000000,0.67933273,347.14288330
13.06000000,0.67933273,334.28573608
13.08000000,0.67933273,340.71432495
13.10000000,0.67933273,334.28573608
13.12000000,0.89712590,327.85717773
13.14000000,0.89712590,334.28573608
13.16000000,0.89712590,334.28573608
13.18000000,0.89712590,347.14288330
13.20000000,0.89712590,353.57144165
13.22000000,0.89712590,353.57144165
13.24000000,0.89712590,366.42858887
13.26000000,0.89712590,366.42858887
13.28000000,0.67933273,366.42858887
13.30000000,0.67933273,366.42858887
13.32000000,0.67933273,366.42858887
13.34000000,0.67933273,353.57144165
13.36000000,0.67933273,353.57144165
13.38000000,0.67933273,340.71432495
13.40000000,0.67933273,347.14288330
13.42000000,0.67933273,334.28573608
13.44000000,0.89712590,334.28573608
13.46000000,0.89712590,340.71432495
13.48000000,0.89712590,340.71432495
13.50000000,0.89712590,347.14288330
13.52000000,0.89712590,360.00003052
13.54000000,0.89712590,360.00003052
13.56000000,0.89712590,360.00003052
13.58000000,0.89712590,372.85717773
13.60000000,0.67933273,372.85717773
13.62000000,0.67933273,366.42858887
13.64000000,0.67933273,366.42858887
13.66000000,0.67933273,353.57144165
13.68000000,0.67933273,353.57144165
13.70000000,0.67933273,347.14288330
13.72000000,0.67933273,347.14288330
13.74000000,0.67933273,334.28573608
13.76000000,0.89712590,334.28573608
13.78000000,0.89712590,340.71432495
13.80000000,0.89712590,340.71432495
13.82000000,0.89712590,347.14288330
13.84000000,0.89712590,360.00003052
13.86000000,0.89712590,360.00003052
13.88000000,0.89712590,360.00003052
13.90000000,0.89712590,372.85717773
13.92000000,0.89712590,366.42858887
13.94000000,0.89712590,372.85717773
13.96000000,0.89712590,372.85717773
13.98000000,0.89712590,379.28573608
14.00000000,0.89712590,372.85717773
14.02000000,0.89712590,379.28573608
14.04000000,0.89712590,379.28573608
14.06000000,0.89712590,385.71432495
14.08000000,0.89712590,379.28573608
14.10000000,0.89712590,385.71432495
14.12000000,0.89712590,385.71432495
14.14000000,0.89712590,385.71432495
14.16000000,0.89712590,385.71432495
14.18000000,0.89712590,385.71432495
14.20000000,0.89712590,385.71432495
14.22000000,0.89712590,385.71432495
14.24000000,0.89712590,385.71432495
14.26000000,0.89712590,392.14288330
14.28000000,0.89712590,385.71432495
14.30000000,0.89712590,385.71432495
14.32000000,0.89712590,392.14288330
14.34000000,0.89712590,392.14288330
14.36000000,0.89712590,385.71432495
14.38000000,0.89712590,392.14288330
14.40000000,0.67933273,392.14288330
14.42000000,0.67933273,385.71432495
14.44000000,0.67933273,379.28573608
14.46000000,0.67933273,366.42858887
14.48000000,0.67933273,366.42858887
14.50000000,0.67933273,353.57144165
14.52000000,0.67933273,353.57144165
14.54000000,0.67933273,347.14288330
14.56000000,0.89712590,340.71432495
14.58000000,0.89712590,340.71432495
14.60000000,0.89712590,347.14288330
14.62000000,0.89712590,353.57144165
14.64000000,0.89712590,360.00003052
14.66000000,0.89712590,360.00003052
14.68000000,0.89712590,366.42858887
14.70000000,0.89712590,372.85717773
14.72000000,0.67933273,372.85717773
14.74000000,0.67933273,372.85717773
14.76000000,0.67933273,366.42858887
14.78000000,0.67933273,360.00003052
14.80000000,0.67933273,353.57144165
14.82000000,0.67933273,347.14288330
14.84000000,0.67933273,347.14288330
14.86000000,0.67933273,334.28573608
14.88000000,0.67933273,340.71432495
14.90000000,0.67933273,334.28573608
14.92000000,0.67933273,327.85717773
14.94000000,0.67933273,327.85717773
14.96000000,0.67933273,327.85717773
14.98000000,0.67933273,321.42858887
15.00000000,0.67933273,321.42858887
15.02000000,0.67933273,321.42858887
15.04000000,0.67933273,315.00003052
15.06000000,0.67933273,315.00003052
15.08000000,0.67933273,315.00003052
15.10000000,0.67933273,315.00003052
15.12000000,0.67933273,308.57144165
15.14000000,0.67933273,308.57144165
15.16000000,0.67933273,308.57144165
15.18000000,0.67933273,308.57144165
15.20000000,0.67933273,308.57144165
15.22000000,0.67933273,302.14288330
15.24000000,0.67933273,308.57144165
15.26000000,0.67933273,302.14288330
15.28000000,0.67933273,308.57144165
15.30000000,0.67933273,302.14288330
15.32000000,0.67933273,302.14288330
15.34000000,0.67933273,302.14288330
15.36000000,0.89712590,302.14288330
15.38000000,0.89712590,302.14288330
15.40000000,0.89712590,315.00003052
15.42000000,0.89712590,327.85717773
15.44000000,0.89712590,327.85717773
15.46000000,0.89712590,340.71432495
15.48000000,0.89712590,340.71432495
15.50000000,0.89712590,347.14288330
15.52000000,0.89712590,353.57144165
15.54000000,0.89712590,353.57144165
15.56000000,0.89712590,360.00003052
15.58000000,0.89712590,366.42858887
15.60000000,0.89712590,366.42858887
15.62000000,0.89712590,366.42858887
15.64000000,0.89712590,366.42858887
15.66000000,0.89712590,366.42858887
15.68000000,0.89712590,379.28573608
15.70000000,0.89712590,372.85717773
15.72000000,0.89712590,379.28573608
15.74000000,0.89712590,379.28573608
15.76000000,0.89712590,379.28573608
15.78000000,0.89712590,379.28573608
15.80000000,0.89712590,379.28573608
15.82000000,0.89712590,379.28573608
15.84000000,0.67933273,379.28573608
15.86000000,0.67933273,379.28573608
15.88000000,0.67933273,372.85717773
15.90000000,0.67933273,360.00003052
15.92000000,0.67933273,353.57144165
15.94000000,0.67933273,347.14288330
15.96000000,0.67933273,340.71432495
15.98000000,0.67933273,334.28573608
16.00000000,0.89712590,334.28573608
16.02000000,0.89712590,327.85717773
16.04000000,0.89712590,340.71432495
16.06000000,0.89712590,340.71432495
16.08000000,0.89712590,347.14288330
16.10000000,0.89712590,360.00003052
16.12000000,0.89712590,353.57144165
16.14000000,0.89712590,366.42858887
16.16000000,0.67933273,360.00003052
16.18000000,0.67933273,366.42858887
16.20000000,0.67933273,353.57144165
16.22000000,0.67933273,353.57144165
16.24000000,0.67933273,347.14288330
16.26000000,0.67933273,340.71432495
16.28000000,0.67933273,334.28573608
16.30000000,0.67933273,327.85717773
16.32000000,0.67933273,327.85717773
16.34000000,0.67933273,321.42858887
16.36000000,0.67933273,321.42858887
16.38000000,0.67933273,315.00003052
16.40000000,0.67933273,315.00003052
16.42000000,0.67933273,308.57144165
16.44000000,0.67933273,308.57144165
16.46000000,0.67933273,308.57144165
16.48000000,0.89712590,308.57144165
16.50000000,0.89712590,308.57144165
16.52000000,0.89712590,315.00003052
16.54000000,0.89712590,327.85717773
16.56000000,0.89712590,334.28573608
16.58000000,0.89712590,334.28573608
16.60000000,0.89712590,347.14288330
16.62000000,0.89712590,347.14288330
16.64000000,0.67933273,360.00003052
16.66000000,0.67933273,353.57144165
16.68000000,0.67933273,347.14288330
16.70000000,0.67933273,347.14288330
16.72000000,0.67933273,340.71432495
16.74000000,0.67933273,334.28573608
16.76000000,0.67933273,334.28573608
16.78000000,0.67933273,327.85717773
16.80000000,0.67933273,327.85717773
16.82000000,0.67933273,321.42858887
16.84000000,0.67933273,321.42858887
16.86000000,0.67933273,321.42858887
16.88000000,0.67933273,315.00003052
16.90000000,0.67933273,315.00003052
16.92000000,0.67933273,308.57144165
16.94000000,0.67933273,308.57144165
16.96000000,0.67933273,308.57144165
16.98000000,0.67933273,308.57144165
17.00000000,0.67933273,302.14288330
17.02000000,0.67933273,302.14288330
17.04000000,0.67933273,302.14288330
17.06000000,0.67933273,295.71432495
17.08000000,0.67933273,295.71432495
17.10000000,0.67933273,295.71432495
17.12000000,0.89712590,295.71432495
17.14000000,0.89712590,302.14288330
17.16000000,0.89712590,308.57144165
17.18000000,0.89712590,321.42858887
17.20000000,0.89712590,334.28573608
17.22000000,0.89712590,334.28573608
17.24000000,0.89712590,340.71432495
17.26000000,0.89712590,347.14288330
17.28000000,0.89712590,353.57144165
17.30000000,0.89712590,353.57144165
17.32000000,0.89712590,360.00003052
17.34000000,0.89712590,366.42858887
17.36000000,0.89712590,366.42858887
17.38000000,0.89712590,366.42858887
17.40000000,0.89712590,372.85717773
17.42000000,0.89712590,372.85717773
17.44000000,0.67933273,372.85717773
17.46000000,0.67933273,372.85717773
17.48000000,0.67933273,366.42858887
17.50000000,0.67933273,353.57144165
17.52000000,0.67933273,360.00003052
17.54000000,0.67933273,347.14288330
17.56000000,0.67933273,340.71432495
17.58000000,0.67933273,340.71432495
17.60000000,0.67933273,334.28573608
17.62000000,0.67933273,327.85717773
17.64000000,0.67933273,327.85717773
17.66000000,0.67933273,321.42858887
17.68000000,0.67933273,321.42858887
17.70000000,0.67933273,321.42858887
17.72000000,0.67933273,315.00003052
17.74000000,0.67933273,315.00003052
17.76000000,0.89712590,315.00003052
17.78000000,0.89712590,315.00003052
17.80000000,0.89712590,327.85717773
17.82000000,0.89712590,334.28573608
17.84000000,0.89712590,340.71432495
17.86000000,0.89712590,347.14288330
17.88000000,0.89712590,347.14288330
17.90000000,0.89712590,353.57144165
17.92000000,0.67933273,360.00003052
17.94000000,0.67933273,360.00003052
17.96000000,0.67933273,360.00003052
17.98000000,0.67933273,347.14288330
18.00000000,0.67933273,347.14288330
18.02000000,0.67933273,334.28573608
18.04000000,0.67933273,340.71432495
18.06000000,0.67933273,327.85717773
18.08000000,0.89712590,327.85717773
18.10000000,0.89712590,327.85717773
18.12000000,0.89712590,334.28573608
18.14000000,0.89712590,340.71432495
